Key,English,Ελληνικά
c7a1_welcome,"Welcome to challenge 7. You will be shown scenarios representing the progression levels of a student's sports practice in relation to the four physical literacy dimensions (physical, affective, social, and cognitive). For each scenario, you need to identify the correct progression level by dragging the scenario to the correct level. Ready?","Καλώς ήρθατε στην πρόκληση 7. Θα σας παρουσιαστούν σενάρια που αντιπροσωπεύουν τα επίπεδα εξέλιξης της αθλητικής πρακτικής ενός μαθητή σε σχέση με τις τέσσερις διαστάσεις του σωματικού γραμματισμού (σωματική, συναισθηματική, κοινωνική και γνωστική). Για κάθε σενάριο, πρέπει να προσδιορίσετε το σωστό επίπεδο εξέλιξης σύροντας το σενάριο στο σωστό επίπεδο. Έτοιμοι;"
c7a1_instruction,Identify the correct level for this scenario:,Προσδιορίστε το σωστό επίπεδο για αυτό το σενάριο:
c7a1_finish_message,Well done! You have completed the seventh challenge. Press 'Finish' to get your badge!,Μπράβο! Ολοκληρώσατε την έβδομη πρόκληση. Πατήστε ''Ολοκλήρωση'' για να λάβετε το παράσημό σας!
limited_motor_skills,The student has very limited motor skills and has difficulty approaching the basic movements of volleyball (physical dimension).,Ο μαθητής έχει πολύ περιορισμένες κινητικές δεξιότητες και δυσκολεύεται να προσεγγίσει τις βασικές κινήσεις της πετοσφαίρισης (σωματική διάσταση).
lack_of_rules_knowledge,The student does not know the rules of the basketball game and does not know the health benefits related to sports practice (cognitive dimension).,Ο μαθητής δεν γνωρίζει τους κανόνες του παιχνιδιού της καλαθοσφαίρισης και δεν γνωρίζει τα οφέλη για την υγεία που σχετίζονται με την αθλητική εξάσκηση (γνωστική διάσταση).
lack_of_motivation,The student does not want to participate in PE lessons at school because he/she is not confident or motivated enough (affective dimension).,Ο μαθητής δεν θέλει να συμμετέχει σε μαθήματα φυσικής αγωγής στο σχολείο επειδή δεν έχει αρκετή αυτοπεποίθηση ή κίνητρα (συναισθηματική διάσταση).
lack_of_social_support,The student does not have relationships that stimulate and support him/her in participating in extracurricular sports activities (social dimension).,Ο μαθητής δεν έχει σχέσεις που τον διεγείρουν και τον υποστηρίζουν στη συμμετοχή του σε εξωσχολικές αθλητικές δραστηριότητες (κοινωνική διάσταση).
developing_motor_skills,The student is developing basic motor skills in volleyball and has a greater awareness of his/her own physical abilities (physical dimension).,Ο μαθητής αναπτύσσει βασικές κινητικές δεξιότητες στην πετοσφαίριση και έχει μεγαλύτερη επίγνωση των δικών του φυσικών ικανοτήτων (φυσική διάσταση).
basic_rules_knowledge,The student can describe the rules of the basketball game and understand the health benefits related to sports practice (cognitive dimension).,Ο μαθητής μπορεί να περιγράψει τους κανόνες του παιχνιδιού της καλαθοσφαίρισης και να κατανοήσει τα οφέλη για την υγεία που σχετίζονται με την αθλητική πρακτική (γνωστική διάσταση).
wants_to_participate,The student wants to participate in physical education classes at school and is aware of the possibility of improvement (affective dimension).,Ο μαθητής θέλει να συμμετέχει σε μαθήματα φυσικής αγωγής στο σχολείο και γνωρίζει τη δυνατότητα βελτίωσης (συναισθηματική διάσταση).
positive_social_support,The student is building positive relationships that stimulate and support him/her in participating in extracurricular sports activities (social dimension).,Ο μαθητής χτίζει θετικές σχέσεις που τονώνουν και τον υποστηρίζουν στη συμμετοχή του σε εξωσχολικές αθλητικές δραστηριότητες (κοινωνική διάσταση).
adapts_to_game,The student knows how to adapt to the game situations of volleyball and is physically capable of dealing with them (physical dimension).,Ο μαθητής γνωρίζει πώς να προσαρμόζεται στις καταστάσεις του παιχνιδιού της πετοσφαίρισης και είναι σωματικά ικανός να τις αντιμετωπίσει (φυσική διάσταση).
strategic_analysis,The student can analyse and adapt strategies to the game situation of basketball and understand the health benefits related to sports practice (cognitive dimension).,Ο μαθητής μπορεί να αναλύσει και να προσαρμόσει στρατηγικές στην κατάσταση του παιχνιδιού της καλαθοσφαίρισης και να κατανοήσει τα οφέλη για την υγεία που σχετίζονται με την αθλητική πρακτική (γνωστική διάσταση).
enthusiastic_participation,The student is enthusiastic about participating in physical education classes at school and is aware of his/her level of involvement (affective dimension).,Ο μαθητής είναι ενθουσιασμένος με τη συμμετοχή του σε μαθήματα φυσικής αγωγής στο σχολείο και γνωρίζει το επίπεδο συμμετοχής του (συναισθηματική διάσταση).
independent_and_socially_skilled,The student demonstrates independence and positive interpersonal skills that contribute to increased participation in extracurricular sporting activities (social dimension).,Ο μαθητής επιδεικνύει ανεξαρτησία και θετικές διαπροσωπικές δεξιότητες που συμβάλλουν στην αυξημένη συμμετοχή σε εξωσχολικές αθλητικές δραστηριότητες (κοινωνική διάσταση).
preliminary_level,Preliminary level,Προκαταρκτικό επίπεδο
developer_level,Developer level,Επίπεδο ανάπτυξης
advanced_level,Advanced level,Προχωρημένο επίπεδο
c8a1_instructions,"Welcome to Challenge 8! Assume the role of a physical education teacher of children 6-year-olds and choose from three different games for each physical activity session to teach a fundamental movement. Each game is classified according to three parameters, represented by three bottles: (I) appropriate motor skills background, (II) inclusion/teamwork, and (III) enjoyment. The score for each parameter ranges from 1 to 3 points and represents the level of water that will be poured into the bottle. To pass the challenge you must fill the three bottles by choosing the most appropriate game. Ready?","Καλώς ήρθατε στην πρόκληση 8! Αναλάβετε το ρόλο ενός καθηγητή φυσικής αγωγής παιδιών ηλικίας 6 ετών και επιλέξτε από τρία διαφορετικά παιχνίδια για κάθε συνεδρία φυσικής δραστηριότητας για να διδάξετε μια θεμελιώδη κίνηση. Κάθε παιχνίδι ταξινομείται σύμφωνα με τρεις παραμέτρους, οι οποίες αντιπροσωπεύονται από τρία μπουκάλια: (I) κατάλληλο υπόβαθρο κινητικών δεξιοτήτων, (II) ένταξη/ομαδική εργασία και (III) ευχαρίστηση. Η βαθμολογία για κάθε παράμετρο κυμαίνεται από 1 έως 3 βαθμούς και αντιπροσωπεύει το επίπεδο του νερού που θα χυθεί στο μπουκάλι. Για να περάσετε την πρόκληση πρέπει να γεμίσετε τα τρία μπουκάλια επιλέγοντας το πιο κατάλληλο παιχνίδι. Έτοιμοι;"
